decision_date,signal_date,application_date,eligible_assets,bsv_floor,regime,acwi_power_mode,gld_phoenix_sleeve,turnover,ACWI,AGG,GLD,BSV
2015-04-24,2015-04-23,2015-04-27,"ACWI,GLD",0.0,contest-horizon equity-gold vote,False,False,0.0,0.9,0.0,0.09999999999999998,0.0
2015-05-01,2015-04-30,2015-05-04,"ACWI,GLD",0.0,contest-horizon equity-gold vote,False,False,0.0,0.9,0.0,0.09999999999999998,0.0
2015-05-08,2015-05-07,2015-05-11,"ACWI,GLD",0.0,contest-horizon equity-gold vote,False,False,0.0,0.9,0.0,0.09999999999999998,0.0
2015-05-15,2015-05-14,2015-05-18,"ACWI,GLD",0.0,contest-horizon equity-gold vote,False,False,0.0,0.9,0.0,0.09999999999999998,0.0
2015-05-22,2015-05-21,2015-05-26,"ACWI,GLD",0.0,contest-horizon equity-gold vote,False,False,0.0,0.9,0.0,0.09999999999999998,0.0
2015-05-29,2015-05-28,2015-06-01,"ACWI,GLD",0.0,contest-horizon equity-gold vote,False,False,0.0,0.9,0.0,0.09999999999999998,0.0
2015-06-05,2015-06-04,2015-06-08,"ACWI,GLD",0.0,contest-horizon equity-gold vote,False,False,0.0,0.9,0.0,0.09999999999999998,0.0
2015-06-12,2015-06-11,2015-06-15,"ACWI,GLD",0.0,contest-horizon equity-gold vote,False,False,0.0,0.9,0.0,0.09999999999999998,0.0
2015-06-19,2015-06-18,2015-06-22,"ACWI,GLD",0.0,contest-horizon equity-gold vote,False,False,0.19999999999999996,0.8,0.0,0.19999999999999996,0.0
2015-06-26,2015-06-25,2015-06-29,"ACWI,GLD",0.0,contest-horizon equity-gold vote,False,False,0.19999999999999996,0.9,0.0,0.09999999999999998,0.0
2015-07-03,2015-07-02,2015-07-06,"ACWI,GLD",0.0,contest-horizon equity-gold vote,False,False,0.0,0.9,0.0,0.09999999999999998,0.0
2015-07-10,2015-07-09,2015-07-13,"ACWI,AGG,GLD,BSV",0.4,dual growth stress,False,False,0.24999999999999994,0.7750000000000001,0.04464285714285715,0.10892857142857142,0.07142857142857145
2015-07-17,2015-07-16,2015-07-20,"ACWI,GLD",0.0,contest-horizon equity-gold vote,False,False,0.23214285714285704,0.8,0.0,0.19999999999999996,0.0
2015-07-24,2015-07-23,2015-07-27,"ACWI,GLD",0.0,contest-horizon equity-gold vote,False,False,0.0,0.8,0.0,0.19999999999999996,0.0
2015-07-31,2015-07-30,2015-08-03,"ACWI,GLD",0.0,contest-horizon equity-gold vote,False,False,0.0,0.8,0.0,0.19999999999999996,0.0
2015-08-07,2015-08-06,2015-08-10,"ACWI,GLD",0.0,contest-horizon equity-gold vote,False,False,0.0,0.8,0.0,0.19999999999999996,0.0
2015-08-14,2015-08-13,2015-08-17,"ACWI,AGG,GLD,BSV",0.4,dual growth stress,False,False,0.25,0.6846153846153846,0.04807692307692307,0.19038461538461535,0.07692307692307693
2015-08-21,2015-08-20,2015-08-24,"ACWI,AGG,GLD,BSV",0.4,dual growth stress,False,False,0.24999999999999992,0.5692307692307693,0.09615384615384616,0.18076923076923077,0.15384615384615388
2015-08-28,2015-08-27,2015-08-31,"ACWI,AGG,GLD,BSV",0.4,dual growth stress,False,False,0.25,0.4538461538461538,0.1442307692307692,0.17115384615384613,0.23076923076923073
2015-09-04,2015-09-03,2015-09-08,"ACWI,AGG,GLD,BSV",0.4,dual growth stress,False,False,0.25000000000000006,0.3384615384615385,0.19230769230769232,0.16153846153846155,0.30769230769230776
2015-09-11,2015-09-10,2015-09-14,"ACWI,AGG,GLD,BSV",0.4,dual growth stress,False,False,0.25000000000000006,0.22307692307692306,0.2403846153846154,0.1519230769230769,0.3846153846153847
2015-09-18,2015-09-17,2015-09-21,"ACWI,AGG,GLD,BSV",0.4,dual growth stress,False,False,0.049999999999999906,0.2,0.25,0.15,0.4
2015-09-25,2015-09-24,2015-09-28,"ACWI,AGG,GLD,BSV",0.4,dual growth stress,False,False,0.0,0.2,0.25,0.15,0.4
2015-10-02,2015-10-01,2015-10-05,"ACWI,AGG,GLD,BSV",0.4,dual growth stress,False,False,0.0,0.2,0.25,0.15,0.4
2015-10-09,2015-10-08,2015-10-12,"ACWI,AGG,GLD,BSV",0.4,dual growth stress,False,False,0.0,0.2,0.25,0.15,0.4
2015-10-16,2015-10-15,2015-10-19,"ACWI,AGG,GLD,BSV",0.3,equity stress defensive rotation,False,False,0.20000000000000004,0.25,0.25,0.2,0.3
2015-10-23,2015-10-22,2015-10-26,"ACWI,AGG,GLD,BSV",0.3,equity stress defensive rotation,False,False,0.0,0.25,0.25,0.2,0.3
2015-10-30,2015-10-29,2015-11-02,"ACWI,AGG,GLD,BSV",0.3,equity stress defensive rotation,False,False,0.0,0.25,0.25,0.2,0.3
2015-11-06,2015-11-05,2015-11-09,"ACWI,AGG,GLD,BSV",0.3,equity stress defensive rotation,False,False,0.0,0.25,0.25,0.2,0.3
2015-11-13,2015-11-12,2015-11-16,"ACWI,AGG,GLD,BSV",0.4,dual growth stress,False,False,0.20000000000000004,0.2,0.25,0.15,0.4
2015-11-20,2015-11-19,2015-11-23,"ACWI,GLD",0.0,contest-horizon equity-gold vote,False,False,0.24999999999999997,0.3153846153846154,0.20192307692307693,0.1596153846153846,0.3230769230769231
2015-11-27,2015-11-25,2015-11-30,"ACWI,GLD",0.0,contest-horizon equity-gold vote,False,False,0.25,0.4307692307692308,0.15384615384615385,0.1692307692307692,0.24615384615384617
2015-12-04,2015-12-03,2015-12-07,"ACWI,GLD",0.0,contest-horizon equity-gold vote,False,False,0.24999999999999994,0.5461538461538461,0.10576923076923075,0.1788461538461538,0.1692307692307692
2015-12-11,2015-12-10,2015-12-14,"ACWI,GLD",0.0,contest-horizon equity-gold vote,False,False,0.2500000000000001,0.6615384615384616,0.057692307692307696,0.18846153846153843,0.09230769230769231
2015-12-18,2015-12-17,2015-12-21,"ACWI,GLD",0.0,contest-horizon equity-gold vote,False,False,0.25000000000000006,0.776923076923077,0.009615384615384609,0.19807692307692304,0.015384615384615372
2015-12-25,2015-12-24,2015-12-28,"ACWI,GLD",0.0,contest-horizon equity-gold vote,False,False,0.04999999999999989,0.8,0.0,0.19999999999999996,0.0
2016-01-01,2015-12-31,2016-01-04,"ACWI,GLD",0.0,contest-horizon equity-gold vote,False,False,0.19999999999999996,0.9,0.0,0.09999999999999998,0.0
2016-01-08,2016-01-07,2016-01-11,"ACWI,AGG,GLD,BSV",0.4,dual growth stress,False,False,0.24999999999999994,0.7750000000000001,0.04464285714285715,0.10892857142857142,0.07142857142857145
2016-01-15,2016-01-14,2016-01-19,"ACWI,AGG,GLD,BSV",0.4,dual growth stress,False,False,0.25,0.65,0.08928571428571427,0.11785714285714281,0.14285714285714282
2016-01-22,2016-01-21,2016-01-25,"ACWI,AGG,GLD,BSV",0.4,dual growth stress,False,False,0.24999999999999997,0.525,0.1339285714285714,0.12678571428571425,0.21428571428571425
2016-01-29,2016-01-28,2016-02-01,"ACWI,AGG,GLD,BSV",0.4,dual growth stress,False,False,0.2500000000000001,0.4000000000000001,0.17857142857142858,0.1357142857142857,0.28571428571428575
2016-02-05,2016-02-04,2016-02-08,"ACWI,AGG,GLD,BSV",0.1,equity stress gold rotation,False,False,0.25,0.3547413793103449,0.15486453201970443,0.2607142857142857,0.22967980295566506
2016-02-12,2016-02-11,2016-02-16,"ACWI,AGG,GLD,BSV",0.1,equity stress gold rotation,False,False,0.25,0.3094827586206897,0.13115763546798032,0.3857142857142857,0.17364532019704437
2016-02-19,2016-02-18,2016-02-22,"ACWI,AGG,GLD,BSV",0.1,equity stress gold rotation,False,False,0.25,0.2642241379310345,0.10745073891625617,0.5107142857142857,0.11761083743842368
2016-02-26,2016-02-25,2016-02-29,"ACWI,AGG,GLD,BSV",0.1,equity stress gold rotation,False,False,0.07857142857142871,0.25,0.1,0.55,0.1
2016-03-04,2016-03-03,2016-03-07,"ACWI,AGG,GLD,BSV",0.1,equity stress gold rotation,False,False,0.0,0.25,0.1,0.55,0.1
2016-03-11,2016-03-10,2016-03-14,"ACWI,AGG,GLD,BSV",0.1,equity stress gold rotation,False,False,0.0,0.25,0.1,0.55,0.1
2016-03-18,2016-03-17,2016-03-21,"ACWI,GLD",0.0,contest-horizon equity-gold vote,False,False,0.25,0.375,0.05,0.525,0.05
2016-03-25,2016-03-24,2016-03-28,"ACWI,AGG,GLD,BSV",0.1,equity stress gold rotation,False,False,0.25,0.25,0.1,0.55,0.1
2016-04-01,2016-03-31,2016-04-04,"ACWI,GLD",0.0,contest-horizon equity-gold vote,False,False,0.25,0.375,0.05,0.525,0.05
2016-04-08,2016-04-07,2016-04-11,"ACWI,GLD",0.0,contest-horizon equity-gold vote,False,False,0.25,0.5,0.0,0.5,0.0
2016-04-15,2016-04-14,2016-04-18,"ACWI,GLD",0.0,contest-horizon equity-gold vote,False,False,0.19999999999999996,0.6,0.0,0.4,0.0
2016-04-22,2016-04-21,2016-04-25,"ACWI,GLD",0.0,contest-horizon equity-gold vote,False,False,0.19999999999999996,0.7,0.0,0.30000000000000004,0.0
2016-04-29,2016-04-28,2016-05-02,"ACWI,GLD",0.0,contest-horizon equity-gold vote,False,False,0.19999999999999996,0.6,0.0,0.4,0.0
2016-05-06,2016-05-05,2016-05-09,"ACWI,GLD",0.0,contest-horizon equity-gold vote,False,False,0.0,0.6,0.0,0.4,0.0
2016-05-13,2016-05-12,2016-05-16,"ACWI,GLD",0.0,contest-horizon equity-gold vote,False,False,0.19999999999999996,0.7,0.0,0.30000000000000004,0.0
2016-05-20,2016-05-19,2016-05-23,"ACWI,GLD",0.0,contest-horizon equity-gold vote,False,False,0.0,0.7,0.0,0.30000000000000004,0.0
2016-05-27,2016-05-26,2016-05-31,"ACWI,GLD",0.0,contest-horizon equity-gold vote,False,False,0.0,0.7,0.0,0.30000000000000004,0.0
2016-06-03,2016-06-02,2016-06-06,"ACWI,GLD",0.0,contest-horizon equity-gold vote,False,False,0.0,0.7,0.0,0.30000000000000004,0.0
2016-06-10,2016-06-09,2016-06-13,"ACWI,GLD",0.0,contest-horizon equity-gold vote,False,False,0.0,0.7,0.0,0.30000000000000004,0.0
2016-06-17,2016-06-16,2016-06-20,"ACWI,GLD",0.0,contest-horizon equity-gold vote,False,False,0.19999999999999996,0.6,0.0,0.4,0.0
2016-06-24,2016-06-23,2016-06-27,"ACWI,GLD",0.0,contest-horizon equity-gold vote,False,False,0.19999999999999996,0.7,0.0,0.30000000000000004,0.0
2016-07-01,2016-06-30,2016-07-05,"ACWI,GLD",0.0,contest-horizon equity-gold vote,False,False,0.19999999999999996,0.6,0.0,0.4,0.0
2016-07-08,2016-07-07,2016-07-11,"ACWI,GLD",0.0,contest-horizon equity-gold vote,False,False,0.0,0.6,0.0,0.4,0.0
2016-07-15,2016-07-14,2016-07-18,"ACWI,GLD",0.0,contest-horizon equity-gold vote,False,False,0.0,0.6,0.0,0.4,0.0
2016-07-22,2016-07-21,2016-07-25,"ACWI,GLD",0.0,contest-horizon equity-gold vote,False,False,0.0,0.6,0.0,0.4,0.0
2016-07-29,2016-07-28,2016-08-01,"ACWI,GLD",0.0,contest-horizon equity-gold vote,False,False,0.0,0.6,0.0,0.4,0.0
2016-08-05,2016-08-04,2016-08-08,"ACWI,GLD",0.0,contest-horizon equity-gold vote,False,False,0.0,0.6,0.0,0.4,0.0
2016-08-12,2016-08-11,2016-08-15,"ACWI,GLD",0.0,contest-horizon equity-gold vote,False,False,0.25,0.725,0.0,0.275,0.0
2016-08-19,2016-08-18,2016-08-22,"ACWI,GLD",0.0,contest-horizon equity-gold vote,False,False,0.15000000000000013,0.8,0.0,0.19999999999999996,0.0
2016-08-26,2016-08-25,2016-08-29,"ACWI,GLD",0.0,contest-horizon equity-gold vote,False,False,0.20000000000000018,0.7,0.0,0.30000000000000004,0.0
2016-09-02,2016-09-01,2016-09-06,"ACWI,GLD",0.0,contest-horizon equity-gold vote,False,False,0.19999999999999996,0.6,0.0,0.4,0.0
2016-09-09,2016-09-08,2016-09-12,"ACWI,GLD",0.0,contest-horizon equity-gold vote,False,False,0.19999999999999996,0.7,0.0,0.30000000000000004,0.0
2016-09-16,2016-09-15,2016-09-19,"ACWI,GLD",0.0,contest-horizon equity-gold vote,False,False,0.0,0.7,0.0,0.30000000000000004,0.0
2016-09-23,2016-09-22,2016-09-26,"ACWI,GLD",0.0,contest-horizon equity-gold vote,False,False,0.19999999999999996,0.6,0.0,0.4,0.0
2016-09-30,2016-09-29,2016-10-03,"ACWI,GLD",0.0,contest-horizon equity-gold vote,False,False,0.25,0.725,0.0,0.275,0.0
2016-10-07,2016-10-06,2016-10-10,"ACWI,GLD",0.0,contest-horizon equity-gold vote,False,False,0.25,0.85,0.0,0.15000000000000002,0.0
2016-10-14,2016-10-13,2016-10-17,"ACWI,GLD",0.0,contest-horizon equity-gold vote,False,False,0.10000000000000009,0.9,0.0,0.09999999999999998,0.0
2016-10-21,2016-10-20,2016-10-24,"ACWI,GLD",0.0,contest-horizon equity-gold vote,False,False,0.0,0.9,0.0,0.09999999999999998,0.0
2016-10-28,2016-10-27,2016-10-31,"ACWI,GLD",0.0,contest-horizon equity-gold vote,False,False,0.0,0.9,0.0,0.09999999999999998,0.0
2016-11-04,2016-11-03,2016-11-07,"ACWI,GLD",0.0,contest-horizon equity-gold vote,False,False,0.19999999999999996,0.8,0.0,0.19999999999999996,0.0
2016-11-11,2016-11-10,2016-11-14,"ACWI,GLD",0.0,contest-horizon equity-gold vote,False,False,0.19999999999999996,0.9,0.0,0.09999999999999998,0.0
2016-11-18,2016-11-17,2016-11-21,"ACWI,GLD",0.0,contest-horizon equity-gold vote,False,False,0.0,0.9,0.0,0.09999999999999998,0.0
2016-11-25,2016-11-23,2016-11-28,"ACWI,GLD",0.0,contest-horizon equity-gold vote,False,False,0.0,0.9,0.0,0.09999999999999998,0.0
2016-12-02,2016-12-01,2016-12-05,"ACWI,GLD",0.0,contest-horizon equity-gold vote,False,False,0.0,0.9,0.0,0.09999999999999998,0.0
2016-12-09,2016-12-08,2016-12-12,"ACWI,GLD",0.0,contest-horizon equity-gold vote,False,False,0.0,0.9,0.0,0.09999999999999998,0.0
2016-12-16,2016-12-15,2016-12-19,"ACWI,GLD",0.0,contest-horizon equity-gold vote,False,False,0.0,0.9,0.0,0.09999999999999998,0.0
2016-12-23,2016-12-22,2016-12-27,"ACWI,GLD",0.0,contest-horizon equity-gold vote,False,False,0.0,0.9,0.0,0.09999999999999998,0.0
2016-12-30,2016-12-29,2017-01-03,"ACWI,GLD",0.0,contest-horizon equity-gold vote,False,False,0.0,0.9,0.0,0.09999999999999998,0.0
2017-01-06,2017-01-05,2017-01-09,"ACWI,GLD",0.0,contest-horizon equity-gold vote,False,False,0.0,0.9,0.0,0.09999999999999998,0.0
2017-01-13,2017-01-12,2017-01-17,"ACWI,GLD",0.0,contest-horizon equity-gold vote,False,False,0.0,0.9,0.0,0.09999999999999998,0.0
2017-01-20,2017-01-19,2017-01-23,"ACWI,GLD",0.0,contest-horizon equity-gold vote,False,False,0.0,0.9,0.0,0.09999999999999998,0.0
2017-01-27,2017-01-26,2017-01-30,"ACWI,GLD",0.0,contest-horizon equity-gold vote,False,False,0.0,0.9,0.0,0.09999999999999998,0.0
2017-02-03,2017-02-02,2017-02-06,"ACWI,GLD",0.0,contest-horizon equity-gold vote,False,False,0.0,0.9,0.0,0.09999999999999998,0.0
2017-02-10,2017-02-09,2017-02-13,"ACWI,GLD",0.0,contest-horizon equity-gold vote,False,False,0.0,0.9,0.0,0.09999999999999998,0.0
2017-02-17,2017-02-16,2017-02-21,"ACWI,GLD",0.0,contest-horizon equity-gold vote,False,False,0.0,0.9,0.0,0.09999999999999998,0.0
2017-02-24,2017-02-23,2017-02-27,"ACWI,GLD",0.0,contest-horizon equity-gold vote,False,False,0.0,0.9,0.0,0.09999999999999998,0.0
2017-03-03,2017-03-02,2017-03-06,"ACWI,GLD",0.0,contest-horizon equity-gold vote,False,False,0.0,0.9,0.0,0.09999999999999998,0.0
2017-03-10,2017-03-09,2017-03-13,"ACWI,GLD",0.0,contest-horizon equity-gold vote,False,False,0.0,0.9,0.0,0.09999999999999998,0.0
2017-03-17,2017-03-16,2017-03-20,"ACWI,GLD",0.0,contest-horizon equity-gold vote,False,False,0.0,0.9,0.0,0.09999999999999998,0.0
2017-03-24,2017-03-23,2017-03-27,"ACWI,GLD",0.0,contest-horizon equity-gold vote,False,False,0.19999999999999996,0.8,0.0,0.19999999999999996,0.0
2017-03-31,2017-03-30,2017-04-03,"ACWI,GLD",0.0,contest-horizon equity-gold vote,False,False,0.0,0.8,0.0,0.19999999999999996,0.0
2017-04-07,2017-04-06,2017-04-10,"ACWI,GLD",0.0,contest-horizon equity-gold vote,False,False,0.0,0.8,0.0,0.19999999999999996,0.0
2017-04-14,2017-04-13,2017-04-17,"ACWI,GLD",0.0,contest-horizon equity-gold vote,False,False,0.0,0.8,0.0,0.19999999999999996,0.0
2017-04-21,2017-04-20,2017-04-24,"ACWI,GLD",0.0,contest-horizon equity-gold vote,False,False,0.0,0.8,0.0,0.19999999999999996,0.0
2017-04-28,2017-04-27,2017-05-01,"ACWI,GLD",0.0,contest-horizon equity-gold vote,False,False,0.0,0.8,0.0,0.19999999999999996,0.0
2017-05-05,2017-05-04,2017-05-08,"ACWI,GLD",0.0,contest-horizon equity-gold vote,False,False,0.19999999999999996,0.9,0.0,0.09999999999999998,0.0
2017-05-12,2017-05-11,2017-05-15,"ACWI,GLD",0.0,contest-horizon equity-gold vote,False,False,0.0,0.9,0.0,0.09999999999999998,0.0
2017-05-19,2017-05-18,2017-05-22,"ACWI,GLD",0.0,contest-horizon equity-gold vote,False,False,0.0,0.9,0.0,0.09999999999999998,0.0
2017-05-26,2017-05-25,2017-05-30,"ACWI,GLD",0.0,contest-horizon equity-gold vote,False,False,0.0,0.9,0.0,0.09999999999999998,0.0
2017-06-02,2017-06-01,2017-06-05,"ACWI,GLD",0.0,contest-horizon equity-gold vote,False,False,0.0,0.9,0.0,0.09999999999999998,0.0
2017-06-09,2017-06-08,2017-06-12,"ACWI,GLD",0.0,contest-horizon equity-gold vote,False,False,0.0,0.9,0.0,0.09999999999999998,0.0
2017-06-16,2017-06-15,2017-06-19,"ACWI,GLD",0.0,contest-horizon equity-gold vote,False,False,0.0,0.9,0.0,0.09999999999999998,0.0
2017-06-23,2017-06-22,2017-06-26,"ACWI,GLD",0.0,contest-horizon equity-gold vote,False,False,0.0,0.9,0.0,0.09999999999999998,0.0
2017-06-30,2017-06-29,2017-07-03,"ACWI,GLD",0.0,contest-horizon equity-gold vote,False,False,0.0,0.9,0.0,0.09999999999999998,0.0
2017-07-07,2017-07-06,2017-07-10,"ACWI,GLD",0.0,contest-horizon equity-gold vote,False,False,0.0,0.9,0.0,0.09999999999999998,0.0
2017-07-14,2017-07-13,2017-07-17,"ACWI,GLD",0.0,contest-horizon equity-gold vote,False,False,0.0,0.9,0.0,0.09999999999999998,0.0
2017-07-21,2017-07-20,2017-07-24,"ACWI,GLD",0.0,contest-horizon equity-gold vote,False,False,0.0,0.9,0.0,0.09999999999999998,0.0
2017-07-28,2017-07-27,2017-07-31,"ACWI,GLD",0.0,contest-horizon equity-gold vote,False,False,0.0,0.9,0.0,0.09999999999999998,0.0
2017-08-04,2017-08-03,2017-08-07,"ACWI,GLD",0.0,contest-horizon equity-gold vote,False,False,0.0,0.9,0.0,0.09999999999999998,0.0
2017-08-11,2017-08-10,2017-08-14,"ACWI,GLD",0.0,contest-horizon equity-gold vote,False,False,0.19999999999999996,0.8,0.0,0.19999999999999996,0.0
2017-08-18,2017-08-17,2017-08-21,"ACWI,GLD",0.0,contest-horizon equity-gold vote,False,False,0.19999999999999996,0.9,0.0,0.09999999999999998,0.0
2017-08-25,2017-08-24,2017-08-28,"ACWI,GLD",0.0,contest-horizon equity-gold vote,False,False,0.0,0.9,0.0,0.09999999999999998,0.0
2017-09-01,2017-08-31,2017-09-05,"ACWI,GLD",0.0,contest-horizon equity-gold vote,False,False,0.19999999999999996,0.8,0.0,0.19999999999999996,0.0
2017-09-08,2017-09-07,2017-09-11,"ACWI,GLD",0.0,contest-horizon equity-gold vote,False,False,0.25,0.675,0.0,0.32499999999999996,0.0
2017-09-15,2017-09-14,2017-09-18,"ACWI,GLD",0.0,contest-horizon equity-gold vote,False,False,0.25,0.8,0.0,0.19999999999999996,0.0
2017-09-22,2017-09-21,2017-09-25,"ACWI,GLD",0.0,contest-horizon equity-gold vote,False,False,0.19999999999999996,0.9,0.0,0.09999999999999998,0.0
2017-09-29,2017-09-28,2017-10-02,"ACWI,GLD",0.0,contest-horizon equity-gold vote,False,False,0.0,0.9,0.0,0.09999999999999998,0.0
2017-10-06,2017-10-05,2017-10-09,"ACWI,GLD",0.0,contest-horizon equity-gold vote,False,False,0.0,0.9,0.0,0.09999999999999998,0.0
2017-10-13,2017-10-12,2017-10-16,"ACWI,GLD",0.0,contest-horizon equity-gold vote,False,False,0.19999999999999996,0.8,0.0,0.19999999999999996,0.0
2017-10-20,2017-10-19,2017-10-23,"ACWI,GLD",0.0,contest-horizon equity-gold vote,False,False,0.19999999999999996,0.9,0.0,0.09999999999999998,0.0
2017-10-27,2017-10-26,2017-10-30,"ACWI,GLD",0.0,contest-horizon equity-gold vote,False,False,0.0,0.9,0.0,0.09999999999999998,0.0
2017-11-03,2017-11-02,2017-11-06,"ACWI,GLD",0.0,contest-horizon equity-gold vote,False,False,0.0,0.9,0.0,0.09999999999999998,0.0
2017-11-10,2017-11-09,2017-11-13,"ACWI,GLD",0.0,contest-horizon equity-gold vote,False,False,0.0,0.9,0.0,0.09999999999999998,0.0
2017-11-17,2017-11-16,2017-11-20,"ACWI,GLD",0.0,contest-horizon equity-gold vote,False,False,0.0,0.9,0.0,0.09999999999999998,0.0
2017-11-24,2017-11-22,2017-11-27,"ACWI,GLD",0.0,contest-horizon equity-gold vote,False,False,0.0,0.9,0.0,0.09999999999999998,0.0
2017-12-01,2017-11-30,2017-12-04,"ACWI,GLD",0.0,contest-horizon equity-gold vote,False,False,0.0,0.9,0.0,0.09999999999999998,0.0
2017-12-08,2017-12-07,2017-12-11,"ACWI,GLD",0.0,contest-horizon equity-gold vote,False,False,0.0,0.9,0.0,0.09999999999999998,0.0
2017-12-15,2017-12-14,2017-12-18,"ACWI,GLD",0.0,contest-horizon equity-gold vote,False,False,0.0,0.9,0.0,0.09999999999999998,0.0
2017-12-22,2017-12-21,2017-12-26,"ACWI,GLD",0.0,contest-horizon equity-gold vote,False,False,0.0,0.9,0.0,0.09999999999999998,0.0
2017-12-29,2017-12-28,2018-01-02,"ACWI,GLD",0.0,contest-horizon equity-gold vote,False,False,0.0,0.9,0.0,0.09999999999999998,0.0
2018-01-05,2018-01-04,2018-01-08,"ACWI,GLD",0.0,contest-horizon equity-gold vote,False,False,0.0,0.9,0.0,0.09999999999999998,0.0
